,0
0,0.2244542529266594
1,0.25432114948544876
2,0.2862244253550647
3,0.3097559196135048
4,0.418136551823051
5,0.4575065518323642
6,0.5380566667939477
7,0.5751640231245647
8,0.6152128162374868
9,0.6079723564656592
10,0.6346715518742738
11,0.6348978162421435
12,0.6468898277392331
13,0.6007318966938314
14,0.5129413219604202
15,0.6066147702584413
16,0.6272048277345765
17,0.615665344973226
18,0.6609182185471493
19,0.672910230044239
20,0.6459847702677547
21,0.6014106897974403
22,0.5819519541606533
23,0.6158916093410957
24,0.6496050001536685
25,0.5742589656530862
26,0.5986955173830049
27,0.5167878162142037
28,0.5986955173830049
29,0.6466635633713635
30,0.7636422415599551
31,0.8170406323771845
32,0.803238505937138
33,0.8279013220349262
34,0.8555055749150193
35,0.8720228737695014
36,0.882883563427243
37,0.8806209197485468
38,0.8702127588265445
39,0.777896896735741
40,0.7722402875390005
41,0.8493964369825397
42,0.855731839282889
43,0.8401195978998854
44,0.8541479887078016
45,0.7794807473108282
46,0.7249510346542507
47,0.7620583909848678
48,0.7634159771920855
49,0.7484825289126908
50,0.6796981610803274
51,0.6518676438323646
52,0.6507363219930166
53,0.589192413932481
54,0.7211045404004673
55,0.7464461496018643
56,0.7217833335040762
57,0.7428259197159504
58,0.741920862244472
59,0.6975730461420271
60,0.6688374714225859
61,0.6846759771734591
62,0.6760779311944136
63,0.6247159196880107
64,0.5842145978393494
65,0.5389617242654261
66,0.5215393679394656
67,0.5054745978207229
68,0.45456511505005925
69,0.4156476437764852
70,0.43125988515948877
71,0.4280921840093141
72,0.44370442539231764
73,0.4072758621653094
74,0.4246982184912699
75,0.3823867816996516
76,0.27242229891501807
77,0.24866454028870835
78,0.4129324713620498
79,0.5817256897927836
80,0.5989217817508745
81,0.5722225863422598
82,0.5919075863469164
83,0.5606831035809093
84,0.5251595978253795
85,0.4645207472363223
86,0.4025243104400475
87,0.40953850584400553
88,0.4036556322793955
89,0.6358028737136219
90,0.5851196553108278
91,0.7140903449965091
92,0.6790193679767186
93,0.6901063220023298
94,0.6810557472875451
95,0.638744310495927
96,0.5839883334714797
97,0.6242633909522715
98,0.5912287932433076
