,0
0,0.7302313755403
1,0.7279430460208492
2,0.7363335875921688
3,0.7185354691075515
4,0.6181032290872108
5,0.6198830409356725
6,0.7119247393846936
7,0.7364519427402862
8,0.6689672801635992
9,0.7307398932112891
10,0.590134757182812
11,0.6064073226544623
12,0.5921688278667684
13,0.5837782862954488
14,0.6086956521739131
15,0.5914060513602848
16,0.6432748538011696
17,0.7650648360030511
18,0.6412407831172133
19,0.6203915586066616
20,0.6870073735062293
21,0.7365878464276634
22,0.6684464785151284
23,0.6262395118230358
24,0.623951182303585
25,0.5812356979405034
26,0.5652173913043478
27,0.5619120264429189
28,0.5461479786422578
29,0.5634375794558861
30,0.5799644037630307
31,0.6417493007882024
32,0.688278667683702
33,0.7218408339689805
34,0.7569285532672261
35,0.7457411645054666
36,0.6994660564454614
37,0.5975082634121536
38,0.5931858632087466
39,0.6720061022120518
40,0.6910755148741419
41,0.7101449275362319
42,0.700228832951945
43,0.7012458682939232
44,0.7226036104754641
45,0.7078565980167811
46,0.7121789982201882
47,0.6867531146707349
48,0.6852275616577677
49,0.6880244088482075
50,0.7029501525940997
51,0.6854018311291964
52,0.6800610376398779
53,0.6770091556459817
54,0.5874872838250255
55,0.6205493387589013
56,0.6993896236012207
57,0.7367751780264497
58,0.6327568667344863
59,0.7042217700915565
60,0.7558494404883012
61,0.6706510681586979
62,0.5958799593082401
63,0.7077822990844354
64,0.7255849440488301
65,0.7566124109867752
66,0.7520345879959308
67,0.6848931841302136
68,0.6709053916581892
69,0.7339776195320448
70,0.6998982706002035
71,0.6255102040816326
72,0.5706632653061224
73,0.5630102040816326
74,0.5676020408163265
75,0.5880102040816326
76,0.5750254323499492
77,0.5595116988809766
78,0.5918107833163785
79,0.582146490335707
80,0.6248728382502543
81,0.6121150419954187
82,0.6031059063136456
83,0.6155440414507772
84,0.6077720207253886
85,0.6041450777202072
86,0.5938875938875939
87,0.5912445914991092
88,0.5927716976329855
89,0.588444896920336
90,0.6047340290150165
91,0.6098243827946043
92,0.6067701705268517
93,0.6480020361415119
94,0.7299567319928735
95,0.7569356070246882
96,0.7110488798370672
97,0.6252545824847251
98,0.6457855869620576
99,0.6722689075630253
100,0.6878023936847466
101,0.5860488798370672
102,0.6083524318818436
103,0.7536972304382898
104,0.7909397861564434
105,0.7773085585585585
106,0.7831423895253683
107,0.7839607201309329
108,0.7499327776283947
109,0.7389083086851305
110,0.7364883033073407
111,0.7593439096531326
112,0.7493949986555526
113,0.7488572196827104
114,0.7480505512234472
115,0.7588061306802903
116,0.7757834757834757
117,0.7213675213675214
118,0.6122507122507123
119,0.6549528902470079
120,0.6516424751718869
121,0.5775401069518716
122,0.609371021135727
123,0.6475681181563534
124,0.6440030557677616
125,0.5793226381461676
126,0.5902724726254138
127,0.7780201799836378
128,0.7265430390257404
129,0.7445336285635206
130,0.7645951035781544
131,0.7530266343825666
132,0.7551789077212806
133,0.7652920011071132
134,0.7287572654303902
135,0.7284804871298091
136,0.7351231663437586
137,0.7566718995290423
138,0.742296918767507
139,0.7675070028011205
140,0.7687802393684746
141,0.7499363381716323
142,0.7231983702571938
143,0.7349121466768526
144,0.7428062133944486
145,0.7035905271199389
146,0.62235803412274
147,0.6014769544181309
148,0.5487649605296664
149,0.5530939648586708
150,0.581339069642377
151,0.5732723850497445
152,0.5735412745361657
153,0.5966657703683786
154,0.6119924710943803
155,0.727346060769024
156,0.8113960113960114
157,0.6347578347578348
158,0.6289325087389083
159,0.7391771981715515
160,0.7238504974455499
161,0.7612261360580801
162,0.7593439096531326
163,0.6337725194944878
164,0.6617370260822801
165,0.6695348211884915
166,0.6848615219144931
167,0.6002037178507766
168,0.5648077412783296
169,0.5525846702317291
170,0.5589508530685001
171,0.5403615991851286
172,0.5457091927680163
173,0.5645530939648586
174,0.5714285714285714
175,0.5973050012956724
176,0.6094843223633065
177,0.62140450894014
178,0.6398030577869914
179,0.6250323918113501
180,0.7136563876651982
181,0.6460222855662089
182,0.6309924850997668
183,0.6037833635656906
184,0.605338170510495
185,0.6169992225965276
186,0.6040424980564914
187,0.6112982637989116
188,0.6087069188909043
189,0.5973050012956724
190,0.5610261725835709
191,0.5563617517491578
192,0.5511790619331433
193,0.5516973309147447
194,0.546773775589531
195,0.5462555066079295
196,0.570355014252397
197,0.5757968385592123
198,0.6118165327805131
199,0.7547945205479452
200,0.6542465753424658
201,0.6206271054677378
202,0.6633842964498575
203,0.6248058001035732
204,0.759709994821336
205,0.7612635939927499
206,0.7377006732263076
207,0.7203521491455205
208,0.7400310719834283
209,0.7532366649404454
210,0.7537545313309166
211,0.7599689280165717
212,0.7586742620403936
213,0.7296737441740031
214,0.7099948213360953
215,0.6716727084412222
216,0.5693940963231486
217,0.5660279647850854
218,0.5693940963231486
219,0.5582599689280165
220,0.5830823980290173
