,0
1075,2850
1076,2730
1077,2437
1078,1778
1079,1295
1080,1125
1081,1180
1082,1190
1083,1097
1084,1088
1085,1166
1086,1273
1087,1598
1088,1965
1089,1667
1090,1658
1091,1513
1092,1437
1093,1181
1094,1347
1095,1623
1096,1760
1097,2144
1098,2168
1099,2193
1100,1933
1101,1451
1102,1191
1103,1053
1104,1041
1105,1100
1106,1107
1107,1060
1108,1056
1109,1146
1110,1233
1111,1491
1112,1352
1113,1556
1114,1295
1115,1161
1116,1455
1117,1415
1118,1247
1119,1357
1120,1830
1121,2226
1122,2669
1123,2662
1124,2383
1125,2195
1126,1641
1127,1492
1128,1212
1129,1140
1130,961
1131,867
1132,1042
1133,1153
1134,1415
1135,2048
1136,2159
1137,2122
1138,2023
1139,1584
1140,1550
1141,1429
1142,1202
1143,1498
1144,1944
1145,2355
1146,2656
1147,2590
1148,2240
1149,1620
1150,1248
1151,1045
1152,940
1153,990
1154,986
1155,944
1156,978
1157,1211
1158,1694
1159,1819
1160,2016
1161,2135
1162,2119
1163,1696
1164,1501
1165,1449
1166,1461
1167,1533
1168,1828
1169,2320
1170,2630
1171,2557
1172,2525
1173,1748
1174,1379
1175,1125
1176,937
1177,1009
1178,1165
1179,1140
1180,978
1181,1051
1182,1596
1183,2007
1184,2041
1185,1848
1186,1529
1187,1401
1188,1496
1189,1445
1190,1443
1191,1540
1192,1871
1193,2314
1194,2505
1195,2536
1196,2226
1197,2086
1198,1498
1199,1115
1200,925
1201,888
1202,898
1203,1015
1204,1038
1205,1136
1206,1791
1207,2092
1208,2156
1209,2097
1210,1772
1211,1501
1212,1422
1213,1371
1214,1689
1215,1824
1216,1852
1217,2317
1218,2343
1219,2347
1220,2085
1221,1896
1222,1749
1223,1505
1224,1484
1225,1659
1226,1360
1227,1146
1228,1468
1229,1851
1230,2093
1231,2393
1232,2139
1233,1776
1234,1676
1235,1367
1236,1264
1237,1186
1238,1157
1239,1224
1240,1701
1241,1734
1242,1711
1243,1636
1244,1601
1245,1469
1246,958
1247,809
1248,659
1249,697
1250,697
1251,658
1252,710
1253,712
1254,807
1255,965
1256,975
1257,1045
1258,1006
1259,1035
1260,970
1261,1022
1262,1085
1263,1402
1264,1655
1265,2016
1266,2015
1267,1789
1268,1802
1269,1359
1270,1127
1271,749
1272,723
1273,735
1274,738
1275,673
1276,686
1277,718
1278,863
1279,1040
1280,1050
1281,990
1282,1017
1283,1000
1284,968
1285,978
1286,1053
1287,1168
1288,1722
1289,2109
1290,2062
1291,2046
1292,1991
1293,1534
1294,1121
1295,863
1296,750
1297,764
1298,767
1299,701
1300,837
1301,1054
1302,1397
1303,1766
1304,2033
1305,1963
1306,1804
1307,1681
1308,1471
1309,1529
1310,1840
1311,1910
1312,2140
1313,2358
1314,2403
1315,2371
1316,2289
1317,1992
1318,1669
1319,1316
1320,882
1321,821
1322,820
1323,798
1324,903
1325,939
1326,1389
1327,1703
1328,1740
1329,1677
1330,1685
1331,1688
1332,1528
1333,1469
1334,1523
1335,1513
1336,1691
1337,1801
1338,2030
1339,2070
1340,1731
1341,1594
1342,1250
1343,980
1344,750
1345,795
1346,798
1347,779
1348,876
1349,1055
1350,1511
1351,1970
1352,1858
1353,1874
1354,1865
1355,1785
1356,1848
1357,1860
1358,1893
1359,1945
1360,2267
1361,2319
1362,2255
1363,1887
1364,1887
1365,1789
1366,1491
1367,1142
1368,918
1369,879
1370,845
1371,761
1372,822
1373,1034
1374,1199
1375,1661
1376,1669
1377,1728
1378,1851
1379,1701
1380,1677
1381,1632
1382,1718
1383,1792
1384,1803
1385,2228
1386,2309
1387,2302
1388,2145
1389,1962
1390,1472
1391,1212
1392,1063
1393,1019
1394,959
1395,911
1396,899
1397,1036
1398,1673
1399,2031
1400,2044
1401,1957
1402,1936
1403,1737
1404,1530
1405,1504
1406,1469
1407,1541
1408,1992
1409,2182
1410,2198
1411,1946
1412,2061
1413,1860
1414,1412
1415,1363
1416,1088
1417,1139
1418,1155
1419,1057
1420,1099
1421,1174
1422,1350
1423,1820
1424,1870
1425,1798
1426,1745
1427,1513
1428,1355
1429,1098
1430,1062
1431,1298
1432,1821
1433,2090
1434,2366
1435,2294
1436,1764
1437,1353
1438,1310
1439,1016
1440,886
1441,876
1442,869
1443,904
1444,891
1445,966
1446,1344
1447,1875
1448,1846
1449,1499
1450,1512
1451,1448
1452,1286
1453,1262
1454,1291
1455,1604
1456,2053
1457,2486
1458,2445
1459,2381
1460,2379
1461,1799
1462,1501
1463,1227
1464,952
1465,860
1466,801
1467,912
1468,873
1469,1086
1470,1630
1471,1781
1472,2059
1473,1987
1474,2224
1475,2047
1476,1801
1477,1867
1478,1650
1479,1550
1480,1725
1481,1955
1482,2005
1483,1969
1484,1493
1485,1321
1486,1259
1487,1013
1488,888
1489,848
1490,872
1491,785
1492,841
1493,838
1494,1054
1495,1560
1496,1636
1497,1540
1498,1546
1499,1408
1500,1251
1501,1143
1502,1241
1503,1276
1504,1803
1505,2160
1506,2395
1507,2292
1508,2152
1509,1783
1510,1507
1511,1218
1512,953
1513,1027
1514,1034
1515,975
1516,993
1517,1015
1518,1431
1519,1849
1520,1814
1521,1765
1522,1669
1523,1714
1524,1543
1525,1418
1526,1320
1527,1472
1528,1680
1529,1876
1530,1871
1531,1877
1532,1685
1533,1478
1534,1412
1535,1082
1536,745
1537,721
1538,748
1539,678
1540,690
1541,741
1542,1314
1543,2039
1544,2180
1545,2185
1546,2027
1547,1619
1548,1371
1549,938
1550,926
1551,1021
1552,1266
1553,1777
1554,1759
1555,1763
1556,1619
1557,1489
1558,1154
1559,925
1560,666
1561,730
1562,717
1563,738
1564,805
1565,982
1566,1232
1567,1391
1568,1706
1569,1782
1570,1751
1571,1656
1572,1322
1573,976
1574,880
1575,879
1576,1161
1577,1673
1578,1899
1579,1941
1580,1729
1581,1413
1582,950
1583,708
1584,673
1585,727
1586,681
1587,618
1588,612
1589,692
1590,826
1591,1043
1592,1093
1593,1033
1594,951
1595,834
1596,786
1597,782
1598,805
1599,956
1600,1206
1601,1535
1602,1837
1603,1605
1604,1338
1605,885
1606,775
1607,675
1608,613
1609,627
1610,607
1611,544
1612,625
1613,660
1614,1301
1615,1467
1616,1235
1617,1213
1618,1250
1619,1107
1620,1135
1621,1079
1622,1066
1623,1550
1624,1908
1625,2288
1626,2191
1627,2080
1628,1757
1629,1279
1630,854
1631,729
1632,601
1633,593
1634,593
1635,536
1636,637
1637,744
1638,1397
1639,1647
1640,1571
1641,1198
1642,1175
1643,996
1644,1183
1645,1223
1646,1137
1647,1499
1648,1974
1649,2262
1650,2431
1651,2436
1652,2299
1653,2067
1654,1608
1655,1374
1656,841
1657,812
1658,740
1659,686
1660,675
1661,1188
1662,1833
1663,1951
1664,1892
1665,1706
1666,1228
1667,1115
1668,1164
1669,1121
1670,1130
1671,1470
1672,2159
1673,2368
1674,2498
1675,2557
1676,2529
1677,2179
1678,1925
1679,1266
1680,1088
1681,1196
1682,1059
1683,999
1684,990
1685,1311
1686,2219
1687,2346
1688,2234
1689,1861
1690,1681
1691,1437
1692,1419
1693,1393
1694,1402
1695,1531
1696,1767
1697,1917
1698,2050
1699,1999
1700,1853
1701,1557
1702,1240
1703,917
1704,650
1705,615
1706,618
1707,557
1708,584
1709,729
1710,1211
1711,1573
1712,1581
