,0
469,2563.0
470,2482.0
471,2589.0
472,2651.0
473,2990.0
474,2739.0
475,2571.0
476,2593.0
477,2650.0
478,2767.0
479,2628.0
480,2635.0
481,2665.0
482,2491.0
483,2276.0
484,2220.0
485,2227.0
486,2311.0
487,2738.0
488,2727.0
489,2668.0
490,2690.0
491,2536.0
492,2353.0
493,2678.0
494,2642.0
495,2520.0
496,2285.0
497,2343.0
498,2269.0
499,2316.0
500,2327.0
501,2297.0
502,2349.0
503,2261.0
504,2457.0
505,2402.0
506,2414.0
507,2449.0
508,2428.0
509,2434.0
510,2458.0
511,2561.0
512,2466.0
513,2614.0
514,2742.0
515,2553.0
516,2435.0
517,2462.0
518,2501.0
519,2629.0
520,2698.0
521,2945.0
522,2978.0
523,2716.0
524,2670.0
525,2840.0
526,2726.0
527,2682.0
528,2491.0
529,2413.0
530,2518.0
531,2531.0
532,2387.0
533,2444.0
534,2608.0
535,2943.0
536,2933.0
537,2821.0
538,2980.0
539,2684.0
540,2703.0
541,2610.0
542,2733.0
543,2598.0
544,2574.0
545,2683.0
546,2693.0
547,2596.0
548,2786.0
549,2709.0
550,2708.0
551,2498.0
552,2545.0
553,2534.0
554,2471.0
555,2488.0
556,2492.0
557,2495.0
558,2583.0
559,2611.0
560,2745.0
561,2674.0
562,2674.0
563,2765.0
564,2778.0
565,2768.0
566,2782.0
567,2722.0
568,2702.0
569,2712.0
570,2708.0
571,2769.0
572,2725.0
573,2669.0
574,2634.0
575,2561.0
576,2505.0
577,2477.0
578,2475.0
579,2626.0
580,2598.0
581,2647.0
582,2475.0
583,2606.0
584,2595.0
585,2710.0
586,2730.0
587,2776.0
588,2735.0
589,2727.0
590,2748.0
591,2732.0
592,2757.0
593,2784.0
594,2765.0
595,2763.0
596,2742.0
597,2656.0
598,2588.0
599,2493.0
600,2515.0
601,2490.0
602,2545.0
603,2506.0
604,2532.0
605,2526.0
606,2512.0
607,2555.0
608,2648.0
609,2725.0
610,2641.0
611,2703.0
612,2695.0
613,2695.0
614,2721.0
615,2726.0
616,2825.0
617,2803.0
618,2784.0
619,2787.0
620,2742.0
621,2754.0
622,2635.0
623,2570.0
624,2591.0
625,2648.0
626,2611.0
627,2611.0
628,2624.0
629,2640.0
630,2763.0
631,2831.0
632,2703.0
633,2785.0
634,2836.0
635,2812.0
636,2709.0
637,2694.0
638,2702.0
639,2710.0
640,2788.0
641,2914.0
642,3057.0
643,2990.0
644,3020.0
645,3071.0
646,2664.0
647,2928.0
648,2585.0
649,2608.0
650,2632.0
651,2641.0
652,2642.0
653,2627.0
654,2788.0
655,3117.0
656,2781.0
657,2935.0
658,2671.0
659,2630.0
660,2582.0
661,2595.0
662,2575.0
663,2577.0
664,2597.0
665,2875.0
666,3019.0
667,3194.0
668,3066.0
669,2731.0
670,2831.0
671,2653.0
672,2929.0
673,2669.0
674,2602.0
675,2552.0
676,2568.0
677,2637.0
678,2726.0
679,3184.0
680,2793.0
681,2621.0
682,2617.0
683,2710.0
684,2636.0
685,2632.0
686,2626.0
687,2678.0
688,2735.0
689,3032.0
690,3236.0
691,3086.0
692,2867.0
693,2904.0
694,2699.0
695,2699.0
696,2820.0
697,2885.0
698,2868.0
699,2377.0
700,2760.0
701,2497.0
702,2851.0
703,2946.0
704,2828.0
705,2542.0
706,2673.0
707,2688.0
708,2586.0
